,Year,Wind (% electricity),Solar (% electricity),% coches
93,1997-10-01,0.367129455,0.00222700795,0.0
94,1997-11-01,0.3785671566666667,0.0022532682999999998,0.0
95,1997-12-01,0.3900048583333333,0.00227952865,0.0
96,1998-01-01 00:00:00,0.40144256,0.002305789,0.0
97,1998-02-01,0.410987605,0.0023364680416666666,0.0
98,1998-03-01,0.42053265,0.0023671470833333333,0.0
99,1998-04-01,0.43007769500000004,0.002397826125,0.0
100,1998-05-01,0.43962274,0.0024285051666666667,0.0
101,1998-06-01,0.449167785,0.0024591842083333333,0.0
102,1998-07-01,0.45871283,0.00248986325,0.0
103,1998-08-01,0.46825787500000005,0.0025205422916666667,0.0
104,1998-09-01,0.47780292,0.0025512213333333334,0.0
105,1998-10-01,0.487347965,0.002581900375,0.0
106,1998-11-01,0.49689301,0.0026125794166666667,0.0
107,1998-12-01,0.506438055,0.0026432584583333334,0.0
108,1999-01-01 00:00:00,0.5159831,0.0026739375,0.0
109,1999-02-01,0.540432775,0.002799925066666667,0.0
110,1999-03-01,0.56488245,0.0029259126333333334,0.0
111,1999-04-01,0.589332125,0.0030519002,0.0
112,1999-05-01,0.6137818,0.0031778877666666667,0.0
113,1999-06-01,0.638231475,0.0033038753333333335,0.0
114,1999-07-01,0.66268115,0.0034298629,0.0
115,1999-08-01,0.687130825,0.0035558504666666664,0.0
116,1999-09-01,0.7115805,0.0036818380333333333,0.0
117,1999-10-01,0.736030175,0.0038078256,0.0
118,1999-11-01,0.76047985,0.003933813166666666,0.0
119,1999-12-01,0.7849295249999999,0.004059800733333333,0.0
120,2000-01-01 00:00:00,0.8093792,0.0041857883,0.0
121,2000-02-01,0.8212531666666666,0.004422490275,0.0
122,2000-03-01,0.8331271333333333,0.00465919225,0.0
123,2000-04-01,0.8450011,0.004895894225,0.0
124,2000-05-01,0.8568750666666667,0.0051325962,0.0
125,2000-06-01,0.8687490333333333,0.005369298175,0.0
126,2000-07-01,0.8806229999999999,0.00560600015,0.0
127,2000-08-01,0.8924969666666667,0.005842702125,0.0
128,2000-09-01,0.9043709333333333,0.0060794041000000005,0.0
129,2000-10-01,0.9162449,0.006316106075,0.0
130,2000-11-01,0.9281188666666667,0.006552808050000001,0.0
131,2000-12-01,0.9399928333333334,0.006789510025000001,0.0
132,2001-01-01 00:00:00,0.9518668,0.007026212,0.0
133,2001-02-01,0.9798715916666667,0.007267228583333334,0.0
134,2001-03-01,1.0078763833333333,0.007508245166666667,0.0
135,2001-04-01,1.035881175,0.00774926175,0.0
136,2001-05-01,1.0638859666666667,0.007990278333333333,0.0
137,2001-06-01,1.0918907583333333,0.008231294916666666,0.0
138,2001-07-01,1.11989555,0.0084723115,0.0
139,2001-08-01,1.1479003416666667,0.008713328083333333,0.0
140,2001-09-01,1.1759051333333335,0.008954344666666668,0.0
141,2001-10-01,1.203909925,0.00919536125,0.0
142,2001-11-01,1.2319147166666666,0.009436377833333334,0.0
143,2001-12-01,1.2599195083333332,0.009677394416666667,0.0
144,2002-01-01 00:00:00,1.2879243,0.009918411,0.0
145,2002-02-01,1.3093656083333334,0.010281422583333333,0.0
146,2002-03-01,1.3308069166666667,0.010644434166666668,0.0
147,2002-04-01,1.352248225,0.01100744575,0.0
148,2002-05-01,1.3736895333333334,0.011370457333333334,0.0
149,2002-06-01,1.3951308416666668,0.011733468916666667,0.0
150,2002-07-01,1.41657215,0.0120964805,0.0
151,2002-08-01,1.4380134583333333,0.012459492083333334,0.0
152,2002-09-01,1.4594547666666666,0.012822503666666667,0.0
153,2002-10-01,1.480896075,0.01318551525,0.0
154,2002-11-01,1.5023373833333333,0.013548526833333335,0.0
155,2002-12-01,1.5237786916666667,0.013911538416666668,0.0
156,2003-01-01 00:00:00,1.54522,0.01427455,0.0
157,2003-02-01,1.58352555,0.015060147333333334,0.0
158,2003-03-01,1.6218311,0.015845744666666668,0.0
159,2003-04-01,1.66013665,0.016631342,0.0
160,2003-05-01,1.6984422,0.017416939333333332,0.0
161,2003-06-01,1.73674775,0.018202536666666668,0.0
162,2003-07-01,1.7750533,0.018988134,0.0
163,2003-08-01,1.81335885,0.019773731333333336,0.0
164,2003-09-01,1.8516644,0.020559328666666668,0.0
165,2003-10-01,1.8899699499999998,0.021344926,0.0
166,2003-11-01,1.9282754999999998,0.022130523333333332,0.0
167,2003-12-01,1.9665810499999998,0.022916120666666668,0.0
168,2004-01-01 00:00:00,2.0048866,0.023701718,0.0
169,2004-02-01,2.0346430916666667,0.025918145166666667,0.0
170,2004-03-01,2.064399583333333,0.028134572333333333,0.0
171,2004-04-01,2.094156075,0.030350999500000003,0.0
172,2004-05-01,2.1239125666666667,0.03256742666666667,0.0
173,2004-06-01,2.153669058333333,0.034783853833333336,0.0
174,2004-07-01,2.18342555,0.037000281,0.0
175,2004-08-01,2.2131820416666668,0.03921670816666667,0.0
176,2004-09-01,2.242938533333333,0.041433135333333336,0.0
177,2004-10-01,2.272695025,0.0436495625,0.0
178,2004-11-01,2.302451516666667,0.04586598966666667,0.0
179,2004-12-01,2.332208008333333,0.048082416833333336,0.0
180,2005-01-01 00:00:00,2.3619645,0.050298844,0.0
181,2005-02-01,2.388651858333333,0.053120597000000006,0.0
182,2005-03-01,2.4153392166666667,0.05594235,0.0
183,2005-04-01,2.442026575,0.058764103000000005,0.0
184,2005-05-01,2.4687139333333334,0.061585856,0.0
185,2005-06-01,2.4954012916666666,0.064407609,0.0
186,2005-07-01,2.5220886499999997,0.067229362,0.0
187,2005-08-01,2.5487760083333333,0.070051115,0.0
188,2005-09-01,2.5754633666666664,0.07287286800000001,0.0
189,2005-10-01,2.602150725,0.075694621,0.0
190,2005-11-01,2.628838083333333,0.078516374,0.0
191,2005-12-01,2.6555254416666667,0.08133812700000001,0.0
192,2006-01-01 00:00:00,2.6822128,0.08415988,0.0
193,2006-02-01,2.74081055,0.08779082583333334,0.0
194,2006-03-01,2.7994082999999996,0.09142177166666668,0.0
195,2006-04-01,2.8580060499999997,0.09505271750000001,0.0
196,2006-05-01,2.9166038,0.09868366333333334,0.0
197,2006-06-01,2.97520155,0.10231460916666667,0.0
198,2006-07-01,3.0337993,0.105945555,0.0
199,2006-08-01,3.0923970499999998,0.10957650083333334,0.0
200,2006-09-01,3.1509948,0.11320744666666667,0.0
201,2006-10-01,3.20959255,0.1168383925,0.0
202,2006-11-01,3.2681902999999997,0.12046933833333334,0.0
203,2006-12-01,3.3267880499999998,0.12410028416666667,0.0
204,2007-01-01 00:00:00,3.3853858,0.12773123,0.0
205,2007-02-01,3.4215193,0.13794376583333334,0.0
206,2007-03-01,3.4576528,0.14815630166666666,0.0
207,2007-04-01,3.4937863,0.1583688375,0.0
208,2007-05-01,3.5299198,0.16858137333333334,0.0
209,2007-06-01,3.5660533,0.17879390916666668,0.0
210,2007-07-01,3.6021868,0.18900644500000002,0.0
211,2007-08-01,3.6383203,0.19921898083333334,0.0
212,2007-09-01,3.6744537999999998,0.20943151666666668,0.0
213,2007-10-01,3.7105873,0.21964405250000002,0.0
214,2007-11-01,3.7467208,0.22985658833333333,0.0
215,2007-12-01,3.7828543,0.24006912416666668,0.0
216,2008-01-01 00:00:00,3.8189878,0.25028166,0.0
217,2008-02-01,3.8696842583333333,0.27112632583333335,0.0
218,2008-03-01,3.9203807166666667,0.2919709916666667,0.0
219,2008-04-01,3.971077175,0.3128156575,0.0
220,2008-05-01,4.021773633333333,0.33366032333333334,0.0
221,2008-06-01,4.072470091666666,0.3545049891666667,0.0
222,2008-07-01,4.12316655,0.37534965500000006,0.0
223,2008-08-01,4.173863008333333,0.3961943208333334,0.0
224,2008-09-01,4.224559466666666,0.4170389866666667,0.0
225,2008-10-01,4.275255925,0.43788365250000005,0.0
226,2008-11-01,4.325952383333333,0.4587283183333334,0.0
227,2008-12-01,4.3766488416666665,0.4795729841666667,0.0
228,2009-01-01 00:00:00,4.4273453,0.50041765,0.0
229,2009-02-01,4.453398525,0.5243656733333334,0.0010000000086923418
230,2009-03-01,4.47945175,0.5483136966666667,0.0020000000173846836
231,2009-04-01,4.505504975,0.57226172,0.003000000026077025
232,2009-05-01,4.5315582,0.5962097433333333,0.004000000034769367
233,2009-06-01,4.557611425,0.6201577666666667,0.005000000043461709
234,2009-07-01,4.583664649999999,0.64410579,0.00600000005215405
235,2009-08-01,4.609717874999999,0.6680538133333334,0.007000000060846392
236,2009-09-01,4.6357710999999995,0.6920018366666667,0.008000000069538734
237,2009-10-01,4.6618243249999995,0.71594986,0.009000000078231075
238,2009-11-01,4.68787755,0.7398978833333334,0.010000000086923418
239,2009-12-01,4.713930775,0.7638459066666667,0.01100000009561576
240,2010-01-01 00:00:00,4.739984,0.78779393,0.0120000001043081
241,2010-02-01,4.818231791666666,0.8574721941666666,0.01625000018005567
242,2010-03-01,4.896479583333333,0.9271504583333333,0.020500000255803237
243,2010-04-01,4.974727375,0.9968287224999999,0.024750000331550802
244,2010-05-01,5.052975166666666,1.0665069866666665,0.02900000040729837
245,2010-06-01,5.131222958333333,1.1361852508333332,0.03325000048304594
246,2010-07-01,5.2094707499999995,1.2058635149999999,0.0375000005587935
247,2010-08-01,5.287718541666667,1.2755417791666666,0.04175000063454107
248,2010-09-01,5.365966333333334,1.3452200433333332,0.04600000071028864
249,2010-10-01,5.444214125,1.4148983075,0.050250000786036204
250,2010-11-01,5.522461916666667,1.4845765716666666,0.054500000861783776
251,2010-12-01,5.6007097083333335,1.5542548358333332,0.05875000093753134
252,2011-01-01 00:00:00,5.6789575,1.6239331,0.0630000010132789
253,2011-02-01,5.743252041666667,1.6897208416666665,0.07358333406349019
254,2011-03-01,5.807546583333333,1.7555085833333333,0.08416666711370145
255,2011-04-01,5.8718411249999996,1.821296325,0.09475000016391273
256,2011-05-01,5.936135666666667,1.8870840666666666,0.105333333214124
257,2011-06-01,6.000430208333333,1.9528718083333332,0.11591666626433528
258,2011-07-01,6.06472475,2.0186595499999997,0.12649999931454656
259,2011-08-01,6.129019291666666,2.0844472916666668,0.13708333236475784
260,2011-09-01,6.193313833333333,2.1502350333333333,0.1476666654149691
261,2011-10-01,6.257608375,2.216022775,0.1582499984651804
262,2011-11-01,6.321902916666667,2.281810516666667,0.16883333151539165
263,2011-12-01,6.386197458333333,2.3475982583333335,0.17941666456560293
264,2012-01-01 00:00:00,6.450492,2.413386,0.1899999976158142
265,2012-02-01,6.517421733333333,2.455115025,0.21333333104848862
266,2012-03-01,6.584351466666666,2.49684405,0.23666666448116302
267,2012-04-01,6.6512812,2.538573075,0.25999999791383743
268,2012-05-01,6.718210933333333,2.5803021,0.28333333134651184
269,2012-06-01,6.785140666666666,2.622031125,0.30666666477918625
270,2012-07-01,6.8520704,2.66376015,0.32999999821186066
271,2012-08-01,6.919000133333333,2.7054891750000003,0.35333333164453506
272,2012-09-01,6.985929866666666,2.7472182000000003,0.3766666650772095
273,2012-10-01,7.0528596,2.7889472250000003,0.3999999985098839
274,2012-11-01,7.119789333333333,2.8306762500000002,0.4233333319425583
275,2012-12-01,7.186719066666666,2.872405275,0.4466666653752327
276,2013-01-01 00:00:00,7.2536488,2.9141343,0.4699999988079071
277,2013-02-01,7.3044408999999995,2.948900575,0.47749999910593033
278,2013-03-01,7.355233,2.98366685,0.48499999940395355
279,2013-04-01,7.4060251,3.018433125,0.4924999997019768
280,2013-05-01,7.4568172,3.0531994,0.5
281,2013-06-01,7.5076092999999995,3.087965675,0.5075000002980232
282,2013-07-01,7.558401399999999,3.1227319500000004,0.5150000005960464
283,2013-08-01,7.6091935,3.1574982250000003,0.5225000008940697
284,2013-09-01,7.6599856,3.1922645000000003,0.5300000011920929
285,2013-10-01,7.7107776999999995,3.2270307750000002,0.5375000014901161
286,2013-11-01,7.7615698,3.26179705,0.5450000017881393
287,2013-12-01,7.8123619,3.296563325,0.5525000020861626
288,2014-01-01 00:00:00,7.863154,3.3313296,0.5600000023841858
289,2014-02-01,7.9712094166666665,3.3462096,0.6050000041723251
290,2014-03-01,8.079264833333333,3.3610896,0.6500000059604645
291,2014-04-01,8.187320249999999,3.3759696000000003,0.6950000077486038
292,2014-05-01,8.295375666666667,3.3908496,0.7400000095367432
293,2014-06-01,8.403431083333334,3.4057296,0.7850000113248825
294,2014-07-01,8.5114865,3.4206096,0.8300000131130219
295,2014-08-01,8.619541916666666,3.4354896000000004,0.8750000149011612
296,2014-09-01,8.727597333333334,3.4503696,0.9200000166893005
297,2014-10-01,8.835652750000001,3.4652496,0.9650000184774399
298,2014-11-01,8.943708166666667,3.4801296,1.0100000202655792
299,2014-12-01,9.051763583333333,3.4950096000000004,1.0550000220537186
300,2015-01-01 00:00:00,9.159819,3.5098896,1.100000023841858
301,2015-02-01,9.16455475,3.5082581333333334,1.0900000234444935
302,2015-03-01,9.1692905,3.5066266666666666,1.0800000230471294
303,2015-04-01,9.17402625,3.5049952,1.070000022649765
304,2015-05-01,9.178762,3.5033637333333334,1.0600000222524009
305,2015-06-01,9.18349775,3.5017322666666666,1.0500000218550365
306,2015-07-01,9.188233499999999,3.5001008000000002,1.0400000214576721
307,2015-08-01,9.192969249999999,3.4984693333333334,1.030000021060308
308,2015-09-01,9.197705,3.4968378666666666,1.0200000206629436
309,2015-10-01,9.20244075,3.4952064,1.0100000202655792
310,2015-11-01,9.2071765,3.493574933333333,1.000000019868215
311,2015-12-01,9.21191225,3.4919434666666667,0.9900000194708507
312,2016-01-01 00:00:00,9.216648,3.490312,0.9800000190734864
313,2016-02-01,9.337946583333332,3.506829033333333,1.006666680177053
314,2016-03-01,9.459245166666665,3.5233460666666665,1.0333333412806194
315,2016-04-01,9.58054375,3.5398631,1.0600000023841858
316,2016-05-01,9.701842333333333,3.556380133333333,1.0866666634877524
317,2016-06-01,9.823140916666667,3.5728971666666665,1.1133333245913188
318,2016-07-01,9.9444395,3.5894142,1.1399999856948853
319,2016-08-01,10.065738083333333,3.6059312333333335,1.166666646798452
320,2016-09-01,10.187036666666666,3.622448266666667,1.1933333079020183
321,2016-10-01,10.308335249999999,3.6389653,1.2199999690055847
322,2016-11-01,10.429633833333334,3.6554823333333335,1.2466666301091514
323,2016-12-01,10.550932416666667,3.671999366666667,1.2733332912127178
324,2017-01-01 00:00:00,10.672231,3.6885164,1.2999999523162842
325,2017-02-01,10.700542500000001,3.7046679083333336,1.3499999543031056
326,2017-03-01,10.728854,3.7208194166666666,1.3999999562899272
327,2017-04-01,10.7571655,3.736970925,1.4499999582767487
328,2017-05-01,10.785477,3.7531224333333335,1.49999996026357
329,2017-06-01,10.813788500000001,3.7692739416666665,1.5499999622503917
330,2017-07-01,10.8421,3.78542545,1.5999999642372131
331,2017-08-01,10.8704115,3.8015769583333334,1.6499999662240348
332,2017-09-01,10.898723,3.8177284666666664,1.6999999682108562
333,2017-10-01,10.927034500000001,3.833879975,1.7499999701976776
334,2017-11-01,10.955346,3.8500314833333333,1.7999999721844993
335,2017-12-01,10.9836575,3.8661829916666663,1.8499999741713207
336,2018-01-01 00:00:00,11.011969,3.8823345,1.899999976158142
337,2018-02-01,11.157757583333334,3.917635708333333,1.9916666448116302
338,2018-03-01,11.303546166666667,3.9529369166666664,2.0833333134651184
339,2018-04-01,11.44933475,3.9882381249999996,2.1749999821186066
340,2018-05-01,11.595123333333333,4.023539333333333,2.2666666507720947
341,2018-06-01,11.740911916666667,4.058840541666666,2.358333319425583
342,2018-07-01,11.8867005,4.09414175,2.449999988079071
343,2018-08-01,12.032489083333333,4.129442958333334,2.541666656732559
344,2018-09-01,12.178277666666666,4.164744166666667,2.6333333253860474
345,2018-10-01,12.32406625,4.200045375,2.7249999940395355
346,2018-11-01,12.469854833333333,4.2353465833333335,2.8166666626930237
347,2018-12-01,12.615643416666666,4.270647791666667,2.908333331346512
348,2019-01-01 00:00:00,12.761432,4.305949,3.0
349,2019-02-01,12.899759083333333,4.385950333333334,3.5833333333333335
350,2019-03-01,13.038086166666666,4.465951666666666,4.166666666666667
351,2019-04-01,13.17641325,4.545953,4.75
352,2019-05-01,13.314740333333333,4.6259543333333335,5.333333333333334
353,2019-06-01,13.453067416666666,4.705955666666666,5.916666666666667
354,2019-07-01,13.5913945,4.785957,6.5
355,2019-08-01,13.729721583333333,4.865958333333333,7.083333333333334
356,2019-09-01,13.868048666666667,4.945959666666666,7.666666666666667
357,2019-10-01,14.00637575,5.025961,8.25
358,2019-11-01,14.144702833333334,5.105962333333333,8.833333333333334
359,2019-12-01,14.283029916666667,5.185963666666666,9.416666666666668
360,2020-01-01 00:00:00,14.421357,5.265965,10.0
361,2020-02-01,14.337688833333333,5.300767041666666,10.666666666666666
362,2020-03-01,14.254020666666667,5.335569083333333,11.333333333333334
363,2020-04-01,14.1703525,5.370371125,12.0
364,2020-05-01,14.086684333333334,5.405173166666667,12.666666666666666
365,2020-06-01,14.003016166666667,5.439975208333333,13.333333333333332
366,2020-07-01,13.919348,5.47477725,14.0
367,2020-08-01,13.835679833333334,5.509579291666666,14.666666666666666
368,2020-09-01,13.752011666666666,5.544381333333333,15.333333333333332
369,2020-10-01,13.6683435,5.5791833749999995,16.0
370,2020-11-01,13.584675333333333,5.613985416666667,16.666666666666664
371,2020-12-01,13.501007166666668,5.6487874583333335,17.333333333333332
372,2021-01-01 00:00:00,13.417339,5.6835895,18.0
373,2021-02-01,13.550075666666666,5.815571583333333,18.25
374,2021-03-01,13.682812333333334,5.947553666666667,18.5
375,2021-04-01,13.815549,6.07953575,18.75
376,2021-05-01,13.948285666666667,6.211517833333334,19.0
377,2021-06-01,14.081022333333333,6.343499916666667,19.25
378,2021-07-01,14.213759,6.4754819999999995,19.5
379,2021-08-01,14.346495666666668,6.607464083333333,19.75
380,2021-09-01,14.479232333333334,6.739446166666666,20.0
381,2021-10-01,14.611969,6.87142825,20.25
382,2021-11-01,14.744705666666668,7.003410333333333,20.5
383,2021-12-01,14.877442333333335,7.135392416666667,20.75
384,2022-01-01 00:00:00,15.010179,7.2673745,21.0
385,2022-02-01,15.010179,7.2673745,21.0
386,2022-03-01,15.010179,7.2673745,21.0
387,2022-04-01,15.010179,7.2673745,21.0
388,2022-05-01,15.010179,7.2673745,21.0
389,2022-06-01,15.010179,7.2673745,21.0
390,2022-07-01,15.010179,7.2673745,21.0
391,2022-08-01,15.010179,7.2673745,21.0
392,2022-09-01,15.010179,7.2673745,21.0
393,2022-10-01,15.010179,7.2673745,21.0
394,2022-11-01,15.010179,7.2673745,21.0
395,2022-12-01,15.010179,7.2673745,21.0
